episode,epsilon,total_reward,steps,rolling_reward_100
9036,0.05,7.1312583408289125,10,4.19668044602113
9037,0.05,4.7842487020256845,10,4.21688387710049
9038,0.05,5.461377462332738,10,4.190059466964674
9039,0.05,5.979502639124684,10,4.180342379544483
9040,0.05,1.4813129307237412,10,4.185036260697925
9041,0.05,4.250582460849865,10,4.208049402588071
9042,0.05,0.15668889011349918,10,4.1436266506296455
9043,0.05,7.054391546058767,10,4.180533412061242
9044,0.05,3.4978024514483295,10,4.173187883973539
9045,0.05,4.988492355659511,10,4.1469664059801525
9046,0.05,4.404554871025369,10,4.181998711597197
9047,0.05,1.5491765128601518,10,4.130764047199835
9048,0.05,7.429517790482083,10,4.196045982011446
9049,0.05,5.519738196384223,10,4.196045982011446
9050,0.05,5.712956000834646,10,4.2013648924614015
9051,0.05,8.631994018743276,10,4.28238024104718
9052,0.05,6.253547600223794,10,4.348064755543924
9053,0.05,8.143818475914378,10,4.372373380294722
9054,0.05,5.8599631255374725,10,4.404839310239579
9055,0.05,2.4955477133129094,10,4.387020971270282
9056,0.05,2.6727305183593484,10,4.339453098549055
9057,0.05,3.5065052322773758,10,4.303205567463539
9058,0.05,3.171932231670265,10,4.26893524892068
9059,0.05,5.712956000834655,10,4.254752225520738
9060,0.05,-0.8345587427566031,10,4.185471096702951
9061,0.05,2.348330927339571,10,4.182362027573713
9062,0.05,5.181064955839151,10,4.193140516909065
9063,0.05,3.3186456267925255,10,4.172921612714854
9064,0.05,3.834532544592034,10,4.162586806428376
9065,0.05,1.7572719006675976,10,4.134786768420608
9066,0.05,8.884313365031014,10,4.162739173849651
9067,0.05,0.3193218635820265,10,4.103396916483233
9068,0.05,6.796329735096044,10,4.092444032959207
9069,0.05,1.3620005700972952,10,4.044660467075195
9070,0.05,5.461377462332738,10,4.084154195518526
9071,0.05,1.2997050730241662,10,4.0679211768777375
9072,0.05,0.6244710911421816,10,4.018968505825317
9073,0.05,4.103216022303813,10,3.9886880826400657
9074,0.05,5.51973819638423,10,3.9692457329402298
9075,0.05,-0.24146889632962887,10,3.94806666431705
9076,0.05,7.891618087498681,10,3.9526876672872158
9077,0.05,0.8055158158185872,10,3.9496174707582608
9078,0.05,5.51973819638423,10,3.9724145709710346
9079,0.05,4.530434711545507,10,3.9752130934779917
9080,0.05,3.1993537752399566,10,3.9468484703422537
9081,0.05,4.530434711545514,10,3.9307492458727227
9082,0.05,2.173636389096864,10,3.9204765768312018
9083,0.05,2.6752698244761537,10,3.8973443515193678
9084,0.05,5.26847124497724,10,3.92079899459811
9085,0.05,4.781583426450226,10,3.9134174468987704
9086,0.05,3.852143203400478,10,3.8852124494068123
9087,0.05,1.7655647816460545,10,3.868997706365306
9088,0.05,5.6790160304374755,10,3.8711740920463535
9089,0.05,4.9884923556595195,10,3.915754424001294
9090,0.05,1.2043548817916743,10,3.8824936257037557
9091,0.05,4.764899494108585,10,3.8876367960363427
9092,0.05,1.7655647816460545,10,3.899988584771787
9093,0.05,6.879485118766111,10,3.9451695592637015
9094,0.05,5.0178422355430214,10,3.9682644760978394
9095,0.05,-0.24146889632962887,10,3.94779396104667
9096,0.05,8.631994018743276,10,4.022988546546962
9097,0.05,7.834764863659096,10,4.076007320717965
9098,0.05,2.923006937103001,10,4.0481078300806494
9099,0.05,-0.24146889632962887,10,4.047544749531289
9100,0.05,-0.2927429397012613,10,3.9657011392592896
9101,0.05,1.8055826087872757,10,3.945235533313158
9102,0.05,5.979502639124678,10,3.9625247350959056
9103,0.05,3.1995235784897322,10,3.941835258431031
9104,0.05,3.1055794675651014,10,3.945189978226832
9105,0.05,8.143818475914381,10,3.9714307810221343
9106,0.05,2.7352167264658607,10,3.9774091200745296
9107,0.05,5.26847124497724,10,3.9702988061330546
9108,0.05,1.2997050730241662,10,3.9379915097478415
9109,0.05,1.5781350596724577,10,3.8991590857212386
9110,0.05,3.5723722512160596,10,3.887066973968897
9111,0.05,6.6726429525962825,10,3.898923052305843
9112,0.05,7.131258340828918,10,3.9328217788405153
9113,0.05,5.979502639124678,10,3.971008484882168
9114,0.05,7.429517790482085,10,3.9877154989313084
9115,0.05,7.429517790482083,10,4.0022156504448825
9116,0.05,4.103216022303813,10,3.988377459478904
9117,0.05,6.140357158498512,10,4.052408655725901
9118,0.05,3.154731199154716,10,4.020035849655475
9119,0.05,0.5819424114375777,10,3.9805509266543955
9120,0.05,1.0169639646299602,10,3.930925539909448
9121,0.05,4.677446206409694,10,3.9643316273458806
9122,0.05,5.487035118901658,10,4.017893862604237
9123,0.05,4.36858468923898,10,3.999044233494389
9124,0.05,0.9013243093209761,10,3.9441373585256256
9125,0.05,1.8055826087872757,10,3.9624969149629177
9126,0.05,1.2043548817916743,10,3.9673648659243907
9127,0.05,0.5369975137316977,10,3.95836610646329
9128,0.05,4.294625880627516,10,3.9362334736557085
9129,0.05,7.429517790482085,10,3.972007219526524
9130,0.05,4.530434711545514,10,4.0157446777408445
9131,0.05,5.8599631255374645,10,4.047751930593585
9132,0.05,6.392011806197286,10,4.0638562143910555
9133,0.05,4.1268654051689895,10,4.040045976828889
9134,0.05,6.796329735096044,10,4.104816055544029
9135,0.05,7.054391546058767,10,4.132854146396118
9136,0.05,8.143818475914378,10,4.142979747746973
9137,0.05,2.523341346733746,10,4.120370674194053
9138,0.05,5.960632570725999,10,4.125363225277986
9139,0.05,2.523341346733746,10,4.090801612354077
9140,0.05,2.523341346733746,10,4.1012218965141765
9141,0.05,4.530434711545507,10,4.104020419021133
9142,0.05,3.9445665944519845,10,4.141899196064518
9143,0.05,6.140357158498512,10,4.132758852188916
9144,0.05,5.979502639124684,10,4.15757585406568
9145,0.05,6.039859262363472,10,4.168089523132719
9146,0.05,5.519738196384223,10,4.1792413563863064
9147,0.05,3.852143203400478,10,4.20227102329171
9148,0.05,8.143818475914378,10,4.209414030146033
9149,0.05,1.2997050730241662,10,4.167213698912433
9150,0.05,0.023864917794729656,10,4.110322788082033
9151,0.05,8.143818475914378,10,4.1054410326537445
9152,0.05,3.852143203400478,10,4.081426988685511
9153,0.05,2.348330927339571,10,4.023472113199763
9154,0.05,-0.1465209061593732,10,3.9634072728827947
9155,0.05,2.9704967295595126,10,3.968156763045261
9156,0.05,2.348330927339571,10,3.9649127671350635
9157,0.05,4.8128924137964955,10,3.9779766389502544
9158,0.05,6.796329735096044,10,4.014220613984512
9159,0.05,0.8055158158185872,10,3.9651462121343513
9160,0.05,4.103216022303808,10,4.014523959784956
9161,0.05,3.5909202697355878,10,4.026949853208915
9162,0.05,5.083487493150415,10,4.025974078582028
9163,0.05,6.598964085956111,10,4.058777263173664
9164,0.05,3.3186456267925255,10,4.053618393995669
9165,0.05,7.463973166367858,10,4.110685406652673
9166,0.05,7.131258340828918,10,4.09315485641065
9167,0.05,4.8711053247071225,10,4.1386726910219025
9168,0.05,7.054391546058767,10,4.141253309131529
9169,0.05,4.250582460849855,10,4.170139128039055
9170,0.05,7.131258340828918,10,4.186837936824016
9171,0.05,5.979502639124678,10,4.233635912485022
9172,0.05,-0.3351924444001293,10,4.224039277129599
9173,0.05,3.668349801328566,10,4.219690614919846
9174,0.05,2.8569642721628297,10,4.193062875677632
9175,0.05,6.392011806197286,10,4.259397682702901
9176,0.05,6.3920118061972815,10,4.244401619889888
9177,0.05,2.078268276678487,10,4.257129144498487
9178,0.05,2.173636389096864,10,4.223668126425612
9179,0.05,2.9704967295595126,10,4.208068746605752
9180,0.05,5.040327508992293,10,4.226478483943276
9181,0.05,7.610640154998225,10,4.257280538377803
9182,0.05,7.519970854832787,10,4.310743883035162
9183,0.05,4.530434711545507,10,4.3292955319058555
9184,0.05,7.325112595918352,10,4.349861945415267
9185,0.05,1.032738637395049,10,4.312373497524715
9186,0.05,3.3637154028991123,10,4.307489219519701
9187,0.05,6.43727247181631,10,4.354206296421404
9188,0.05,3.8521432034004692,10,4.335937568151033
9189,0.05,2.314372064584875,10,4.309196365240288
9190,0.05,3.3186456267925255,10,4.330339272690296
9191,0.05,8.884313365031014,10,4.37153341139952
9192,0.05,1.5781350596724577,10,4.369659114179784
9193,0.05,1.1125354687141296,10,4.311989617679265
9194,0.05,4.530434711545514,10,4.307115542439289
9195,0.05,2.923006937103001,10,4.3387603007736155
9196,0.05,7.054391546058767,10,4.32298427604677
9197,0.05,4.04859477552718,10,4.285122575165452
9198,0.05,5.712956000834646,10,4.313022065802768
9199,0.05,4.530434711545507,10,4.360741101881519
9200,0.05,4.250582460849855,10,4.406174355887031
9201,0.05,2.361387669574643,10,4.411732406494904
9202,0.05,5.686805613925999,10,4.408805436242917
9203,0.05,5.181064955839151,10,4.4286208500164115
9204,0.05,7.429517790482083,10,4.4718602332455815
9205,0.05,3.3549434675238605,10,4.423971483161676
9206,0.05,1.1125354687141296,10,4.407744670584158
9207,0.05,7.567398670655301,10,4.43073394484094
9208,0.05,5.328275536731498,10,4.471019649478013
9209,0.05,1.1125354687141296,10,4.466363653568429
9210,0.05,1.01202804155598,10,4.4407602114718285
9211,0.05,2.426533451926472,10,4.398299116465131
9212,0.05,1.2997050730241662,10,4.339983583787083
9213,0.05,4.250582460849865,10,4.322694382004334
9214,0.05,6.140357158498506,10,4.309802775684499
9215,0.05,6.598964085956111,10,4.301497238639239
9216,0.05,6.140357158498506,10,4.321868650001186
9217,0.05,0.694392787028379,10,4.267409006286485
9218,0.05,5.537940275637531,10,4.291241097051313
9219,0.05,1.7749851179955753,10,4.303171524116894
9220,0.05,1.2997050730241662,10,4.305998935200836
9221,0.05,5.979502639124678,10,4.319019499527985
9222,0.05,1.1125354687141296,10,4.27527450302611
9223,0.05,1.2043548817916743,10,4.243632204951637
9224,0.05,6.050892015515586,10,4.295127882013583
9225,0.05,8.143818475914381,10,4.358510240684854
9226,0.05,5.461377462332744,10,4.4010804664902645
9227,0.05,2.4011376810964205,10,4.419721868163911
9228,0.05,0.3193218635820265,10,4.379968827993457
9229,0.05,1.0333446324292603,10,4.316007096412929
9230,0.05,6.202323651202818,10,4.3327259858095015
9231,0.05,7.477847149311581,10,4.348904826047243
9232,0.05,5.268471244977234,10,4.337669420435042
9233,0.05,2.9704967295595126,10,4.326105733678947
9234,0.05,4.530434711545507,10,4.303446783443443
9235,0.05,5.8599631255374725,10,4.29150249923823
9236,0.05,5.519738196384223,10,4.265261696442927
9237,0.05,1.7655647816460545,10,4.257683930792051
9238,0.05,4.988492355659511,10,4.247962528641386
9239,0.05,0.9013243093209761,10,4.231742358267258
9240,0.05,6.879485118766111,10,4.275303795987582
9241,0.05,6.140357158498512,10,4.291403020457112
9242,0.05,4.988492355659511,10,4.301842278069187
9243,0.05,0.33974370398228837,10,4.243836143524025
9244,0.05,1.5186484669266702,10,4.199227601802045
9245,0.05,6.6726429525962825,10,4.205555438704373
9246,0.05,6.264660579767309,10,4.213004662538204
9247,0.05,6.796329735096044,10,4.24244652785516
9248,0.05,8.143818475914378,10,4.24244652785516
9249,0.05,5.268471244977234,10,4.28213418957469
9250,0.05,7.131258340828918,10,4.353208123805032
9251,0.05,0.9013243093209761,10,4.280783182139098
9252,0.05,6.598964085956111,10,4.308251390964654
9253,0.05,0.9013243093209761,10,4.293781324784469
9254,0.05,4.04859477552718,10,4.335732481601334
9255,0.05,6.140357158498506,10,4.367431085890724
9256,0.05,0.7175597856443463,10,4.351123374473771
9257,0.05,4.404554871025376,10,4.347039999046061
9258,0.05,4.4094518044375866,10,4.323171219739476
9259,0.05,1.3321128414970325,10,4.328437189996261
9260,0.05,0.8055158158185872,10,4.295460187931408
9261,0.05,0.15668889011349918,10,4.261117874135188
9262,0.05,4.452524224585828,10,4.254808241449542
9263,0.05,3.040504171621688,10,4.219223642306197
9264,0.05,2.348330927339571,10,4.209520495311668
9265,0.05,3.5048985931637606,10,4.169929749579627
9266,0.05,8.143818475914381,10,4.180055350930481
9267,0.05,1.9447439346928668,10,4.150791737030339
9268,0.05,7.463973166367858,10,4.154887553233429
9269,0.05,1.74393194546772,10,4.1298210480796085
9270,0.05,4.9884923556595195,10,4.108393388227913
9271,0.05,2.659237840263414,10,4.075190740239301
9272,0.05,5.519738196384223,10,4.133740046647145
9273,0.05,5.979502639124684,10,4.156851575025106
9274,0.05,6.796329735096044,10,4.196245229654438
9275,0.05,5.519738196384223,10,4.187522493556307
9276,0.05,5.487035118901658,10,4.178472726683352
9277,0.05,4.103216022303813,10,4.198722204139605
9278,0.05,1.5781350596724577,10,4.192767190845361
9279,0.05,1.6684514272862927,10,4.1797467378226285
9280,0.05,3.556262825190993,10,4.164906090984616
9281,0.05,2.7992623037848414,10,4.116792312472481
9282,0.05,5.712956000834646,10,4.0987221639325
9283,0.05,0.8055158158185872,10,4.0614729749752305
9284,0.05,4.781583426450218,10,4.03603768328055
9285,0.05,4.988492355659511,10,4.075595220463194
9286,0.05,5.461377462332744,10,4.09657184105753
9287,0.05,4.515945359216667,10,4.077358569931534
9288,0.05,0.9763232844279499,10,4.048600370741809
9289,0.05,2.648309470929542,10,4.051939744805256
9290,0.05,8.143818475914381,10,4.100191473296475
9291,0.05,6.388503303695943,10,4.075233372683123
9292,0.05,1.7655647816460545,10,4.077107669902859
9293,0.05,2.923006937103001,10,4.095212384586748
9294,0.05,3.3186456267925255,10,4.083094493739218
9295,0.05,3.3186456267925255,10,4.087050880636114
9296,0.05,0.1345871374853186,10,4.017852836550379
9297,0.05,3.3186456267925255,10,4.010553345063033
9298,0.05,3.270514353896924,10,3.986128928593655
9299,0.05,6.651845457114455,10,4.007343036049345
9300,0.05,-0.06272208946337388,10,3.9642099905462125
9301,0.05,6.507889161385679,10,4.005675005464322
9302,0.05,1.7655647816460545,10,3.9664625971415237
9303,0.05,3.0880850321324718,10,3.9455327979044563
9304,0.05,4.781583426450226,10,3.919053454264138
9305,0.05,3.723212746137098,10,3.9227361470502706
9306,0.05,5.461377462332744,10,3.966224566986457
9307,0.05,0.6051596086084405,10,3.8966021763659877
9308,0.05,7.696622997900131,10,3.920285650977674
9309,0.05,4.764899494108585,10,3.956809291231619
9310,0.05,7.189930616975759,10,4.0185883169858165
9311,0.05,6.507889161385679,10,4.059401874080409
9312,0.05,1.503335771005505,10,4.061438181060222
9313,0.05,1.0169639646299602,10,4.029101996098023
9314,0.05,6.22440596063279,10,4.029942484119365
9315,0.05,6.6726429525962825,10,4.030679272785767
9316,0.05,1.2997050730241662,10,3.9822727519310246
9317,0.05,4.103216022303813,10,4.016360984283779
9318,0.05,2.2039907783015633,10,3.9830214893104188
9319,0.05,5.712956000834655,10,4.02240119813881
9320,0.05,2.173636389096864,10,4.031140511299537
9321,0.05,-0.5444464587434882,10,3.965901020320855
9322,0.05,6.3920118061972815,10,4.018695783695686
9323,0.05,5.712956000834655,10,4.063781794886117
9324,0.05,3.3186456267925255,10,4.036459330998886
9325,0.05,4.781583426450226,10,4.002836980504244
9326,0.05,1.2997050730241662,10,3.9612202566111585
9327,0.05,4.250582460849855,10,3.9797147044086927
9328,0.05,0.9013243093209761,10,3.9855347288660825
9329,0.05,7.1312583408289125,10,4.046513865950079
9330,0.05,0.8144244020300884,10,3.9926348734583517
9331,0.05,5.298929575125407,10,3.9708456977164897
9332,0.05,3.9874953757292957,10,3.9580359390240103
9333,0.05,5.110940433866052,10,3.979440376067076
9334,0.05,7.1312583408289125,10,4.00544861235991
9335,0.05,4.988492355659511,10,3.99673390466113
9336,0.05,6.507889161385679,10,4.0066154143111445
9337,0.05,-0.03037303494189536,10,3.9886560361452656
9338,0.05,1.2043548817916743,10,3.9508146614065875
9339,0.05,3.8521432034004692,10,3.9803228503473815
9340,0.05,2.684802507567387,10,3.9383760242353945
9341,0.05,6.609167938737553,10,3.943064132037785
9342,0.05,-0.24146889632962887,10,3.8907645195178935
9343,0.05,7.429517790482085,10,3.961662260382892
9344,0.05,1.9492682718351824,10,3.965968458431976
9345,0.05,2.523341346733746,10,3.9244754423733514
9346,0.05,4.103216022303808,10,3.9028609967987165
9347,0.05,6.140357158498512,10,3.896301271032741
9348,0.05,6.620720911353917,10,3.8810702953871368
9349,0.05,5.461377462332738,10,3.8829993575606916
9350,0.05,6.0689797346836905,10,3.872376571499239
9351,0.05,0.3193218635820265,10,3.8665565470418493
9352,0.05,6.253547600223794,10,3.863102382184527
9353,0.05,0.7830586873544023,10,3.8619197259648606
9354,0.05,3.852143203400478,10,3.8599552102435934
9355,0.05,6.140357158498506,10,3.859955210243594
9356,0.05,6.507889161385679,10,3.9178585040010074
9357,0.05,6.140357158498512,10,3.935216526875738
9358,0.05,0.9988322215051156,10,3.9011103310464144
9359,0.05,3.5065052322773758,10,3.922854254954217
9360,0.05,4.781583426450226,10,3.962614931060534
9361,0.05,3.852143203400478,10,3.9995694741934034
9362,0.05,7.054391546058767,10,4.025588147408133
9363,0.05,-0.03037303494189536,10,3.9948793753424976
9364,0.05,6.056710789620281,10,4.031963173965304
9365,0.05,1.2997050730241662,10,4.009911238763908
9366,0.05,4.103216022303813,10,3.9695052142278024
9367,0.05,0.3193218635820265,10,3.953250993516694
9368,0.05,6.796329735096044,10,3.9465745592039756
9369,0.05,2.5422182568178293,10,3.954557422317477
9370,0.05,0.3193218635820265,10,3.9078657173967026
9371,0.05,4.764899494108585,10,3.9289223339351538
9372,0.05,5.8599631255374725,10,3.932324583226686
9373,0.05,1.7078771701342348,10,3.8896083285367813
9374,0.05,8.884313365031014,10,3.910488164836131
9375,0.05,4.764899494108585,10,3.902939777813375
9376,0.05,1.1125354687141296,10,3.8591947813114995
9377,0.05,7.429517790482083,10,3.8924577989932825
9378,0.05,1.7655647816460545,10,3.8943320962130183
9379,0.05,3.3186456267925255,10,3.910834038208081
9380,0.05,1.3647212141487441,10,3.888918622097658
9381,0.05,0.5984539721419392,10,3.8669105387812293
9382,0.05,6.598964085956111,10,3.8757706196324437
9383,0.05,6.796329735096044,10,3.9356787588252184
9384,0.05,4.9884923556595195,10,3.937747848117312
9385,0.05,4.453866803409006,10,3.932401592594806
9386,0.05,6.606066469535668,10,3.9438484826668354
9387,0.05,6.879485118766111,10,3.9674838802623302
9388,0.05,1.8055826087872757,10,3.975776473505923
9389,0.05,2.703613464135148,10,3.976329513437979
9390,0.05,6.140357158498512,10,3.95629490026382
9391,0.05,2.173636389096864,10,3.91414623111783
9392,0.05,0.9624094264660312,10,3.9061146775660296
9393,0.05,0.5304591601654463,10,3.8821891997966538
9394,0.05,4.781583426450226,10,3.8968185777932316
9395,0.05,6.392011806197286,10,3.927552239587279
9396,0.05,3.7168389971026405,10,3.963374758183452
9397,0.05,7.463973166367858,10,4.004828033579205
9398,0.05,5.979502639124678,10,4.031917916431483
9399,0.05,4.103216022303808,10,4.006431622083376
9400,0.05,2.923006937103001,10,4.03628891234904
9401,0.05,6.507889161385679,10,4.03628891234904
9402,0.05,5.793188441095798,10,4.076565148943537
9403,0.05,0.6152752489722291,10,4.051837051111935
9404,0.05,0.703179707728345,10,4.011053013924716
9405,0.05,3.852143203400478,10,4.01234231849735
9406,0.05,0.921903828629822,10,3.966947582160321
9407,0.05,6.140357158498512,10,4.022299557659221
9408,0.05,0.6171839225918807,10,3.951505166906139
9409,0.05,5.712956000834655,10,3.9609857319734
9410,0.05,7.187355304376965,10,3.9609599788474115
9411,0.05,5.519738196384223,10,3.951078469197397
9412,0.05,5.979502639124678,10,3.9958401378785893
9413,0.05,5.181064955839151,10,4.037481147790682
9414,0.05,4.103216022303808,10,4.016269248407392
9415,0.05,3.0892017910945335,10,3.980434836792374
9416,0.05,4.530434711545507,10,4.012742133177587
9417,0.05,7.120962803252206,10,4.042919600987071
9418,0.05,8.06992695331,10,4.101578962737156
9419,0.05,6.253547600223794,10,4.106984878731046
9420,0.05,3.1995235784897265,10,4.117243750624976
9421,0.05,1.9492682718351824,10,4.142180897930762
9422,0.05,8.143818475914378,10,4.159698964627933
9423,0.05,4.1185795593335435,10,4.143755200212922
9424,0.05,0.6773833689112903,10,4.117342577634109
9425,0.05,6.507889161385679,10,4.134605634983464
9426,0.05,6.392011806197286,10,4.185528702315195
9427,0.05,4.988492355659511,10,4.192907801263292
9428,0.05,5.461377462332744,10,4.238508332793409
9429,0.05,6.6726429525962825,10,4.233922178911083
9430,0.05,1.2997050730241662,10,4.238774985621024
9431,0.05,4.103216022303813,10,4.226817850092808
9432,0.05,1.2997050730241662,10,4.199939947065757
9433,0.05,8.143818475914381,10,4.230268727486241
9434,0.05,2.923006937103001,10,4.188186213448981
9435,0.05,0.9022482655400133,10,4.147323772547786
9436,0.05,2.659237840263414,10,4.108837259336564
9437,0.05,8.884313365031014,10,4.197984123336292
9438,0.05,3.5065052322773758,10,4.2210056268411495
9439,0.05,5.712956000834646,10,4.239613754815491
9440,0.05,7.1312583408289125,10,4.284078313148107
9441,0.05,3.7866786815482225,10,4.255853420576213
9442,0.05,4.04859477552718,10,4.298754057294781
9443,0.05,1.5781350596724577,10,4.240240229986685
9444,0.05,4.781583426450226,10,4.268563381532836
9445,0.05,7.891618087498681,10,4.322246148940485
9446,0.05,-0.15554530904893332,10,4.279658535626957
9447,0.05,4.781583426450218,10,4.266070798306474
9448,0.05,4.781583426450226,10,4.247679423457438
9449,0.05,4.988492355659511,10,4.242950572390705
9450,0.05,-0.03037303494189536,10,4.18195704469445
9451,0.05,5.979502639124684,10,4.238558852449876
9452,0.05,6.392011806197286,10,4.23994349450961
9453,0.05,1.6178827836124425,10,4.248291735472192
9454,0.05,8.631994018743276,10,4.296090243625619
9455,0.05,6.507889161385679,10,4.299765563654491
9456,0.05,5.26847124497724,10,4.287371384490406
9457,0.05,1.2997050730241662,10,4.238964863635664
9458,0.05,3.7866786815482323,10,4.266843328236094
9459,0.05,5.979502639124678,10,4.291573302304568
9460,0.05,-0.521474093699611,10,4.238542727103069
9461,0.05,-0.03037303494189536,10,4.199717564719645
9462,0.05,2.523341346733746,10,4.154407062726395
9463,0.05,2.810091981489814,10,4.182811712890712
9464,0.05,5.519738196384223,10,4.1774419869583514
9465,0.05,4.672110160868812,10,4.211166037836797
9466,0.05,5.712956000834655,10,4.227263437622106
9467,0.05,5.51973819638423,10,4.279267600950128
9468,0.05,6.6726429525962825,10,4.278030733125131
9469,0.05,6.279010341398694,10,4.31539865397094
9470,0.05,1.2043548817916743,10,4.324248984153035
9471,0.05,8.143818475914378,10,4.358038173971094
9472,0.05,4.880904127430847,10,4.348247583990028
9473,0.05,0.023475368090932536,10,4.331403565969595
9474,0.05,5.52621216188424,10,4.297822553938127
9475,0.05,5.519738196384223,10,4.305370940960883
9476,0.05,-0.03037303494189536,10,4.293941855924323
9477,0.05,4.9884923556595195,10,4.269531601576097
9478,0.05,2.348330927339571,10,4.275359263033033
9479,0.05,3.555723485827817,10,4.277730041623385
9480,0.05,3.115634281834643,10,4.295239172300245
9481,0.05,0.7175597856443463,10,4.296430230435268
9482,0.05,6.879485118766118,10,4.299235440763368
9483,0.05,0.5652554712907718,10,4.236924698125316
9484,0.05,1.9492682718351824,10,4.2065324572870715
9485,0.05,0.5611120837346941,10,4.167604910090329
9486,0.05,3.0917092837421714,10,4.132461338232394
9487,0.05,2.348330927339571,10,4.087149796318129
9488,0.05,6.6726429525962825,10,4.135820399756219
9489,0.05,7.429517790482085,10,4.183079443019689
9490,0.05,6.140357158498506,10,4.183079443019689
9491,0.05,3.3186456267925255,10,4.194529535396645
9492,0.05,4.103216022303808,10,4.225937601355023
9493,0.05,6.507889161385679,10,4.285711901367225
9494,0.05,0.16174782090106976,10,4.239513545311734
9495,0.05,3.739641804440036,10,4.212989845294161
9496,0.05,4.643123470642643,10,4.222252690029561
9497,0.05,3.183862729829188,10,4.179451585664174
9498,0.05,5.712956000834646,10,4.176786119281274
9499,0.05,6.3920118061972815,10,4.199674077120209
9500,0.05,8.143818475914381,10,4.251882192508322
9501,0.05,-1.0803114913635001,10,4.176000185980831
9502,0.05,6.392011806197286,10,4.181988419631846
9503,0.05,3.8521432034004692,10,4.214357099176127
9504,0.05,5.487035118901658,10,4.26219565328786
9505,0.05,7.429517790482085,10,4.297969399158677
9506,0.05,6.140357158498506,10,4.3501539324573635
9507,0.05,6.253547600223794,10,4.351285836874617
9508,0.05,1.0169639646299602,10,4.355283637294997
9509,0.05,2.361387669574643,10,4.321767953982398
9510,0.05,5.519738196384223,10,4.30509178290247
9511,0.05,6.140357158498506,10,4.311297972523613
9512,0.05,4.530434711545507,10,4.296807293247821
9513,0.05,1.8055826087872757,10,4.2630524697773025
9514,0.05,7.160190079458067,10,4.293622210348845
9515,0.05,6.140357158498512,10,4.324133764022885
9516,0.05,4.250582460849865,10,4.3213352415159285
9517,0.05,-0.7813478328649972,10,4.242312135154757
9518,0.05,2.7352167264658607,10,4.188965032886315
9519,0.05,6.140357158498512,10,4.187833128469062
9520,0.05,1.152762846111571,10,4.167365521145281
9521,0.05,5.268471244977234,10,4.200557550876701
9522,0.05,6.796329735096044,10,4.1870826634685185
9523,0.05,2.1608320349594416,10,4.1675051882247764
9524,0.05,5.427717861651606,10,4.21500853315218
9525,0.05,0.5807851024358496,10,4.1557374925626815
9526,0.05,4.764899494108585,10,4.139466369441794
9527,0.05,4.271068352011374,10,4.132292129405314
9528,0.05,2.1608320349594416,10,4.09928667513158
9529,0.05,0.8055158158185872,10,4.040615403763804
9530,0.05,6.879485118766118,10,4.096413204221222
9531,0.05,4.729935516769684,10,4.102680399165882
9532,0.05,6.392011806197286,10,4.153603466497613
9533,0.05,4.868013173239831,10,4.120845413470867
9534,0.05,2.659237840263414,10,4.118207722502472
9535,0.05,3.002343281010747,10,4.139208672657179
9536,0.05,3.151866003219932,10,4.144134954286744
9537,0.05,2.9704967295595126,10,4.084996787932028
9538,0.05,6.140357158498512,10,4.11133530719424
9539,0.05,2.0609611111296062,10,4.07481535829719
9540,0.05,0.9022482655400133,10,4.012525257544301
9541,0.05,1.2997050730241662,10,3.9876555214590605
9542,0.05,4.781583426450218,10,3.9949854079682905
9543,0.05,5.040327508992293,10,4.02960733246149
9544,0.05,6.507889161385679,10,4.046870389810843
9545,0.05,2.659237840263414,10,3.994546587338491
9546,0.05,6.6726429525962825,10,4.062828469954943
9547,0.05,8.884313365031014,10,4.103855769340751
9548,0.05,6.879485118766111,10,4.12483478626391
9549,0.05,1.8055826087872757,10,4.093005688795188
9550,0.05,8.884313365031014,10,4.182152552794917
9551,0.05,6.879485118766111,10,4.19115237759133
9552,0.05,1.8055826087872757,10,4.1452880856172305
9553,0.05,4.593474003429362,10,4.1750439978154
9554,0.05,1.1125354687141296,10,4.099849412315108
9555,0.05,8.631994018743276,10,4.121090460888684
9556,0.05,5.373229996520507,10,4.122138048404118
9557,0.05,2.2845112471553723,10,4.131986110145429
9558,0.05,-0.03037303494189536,10,4.093815592980528
9559,0.05,0.15668889011349918,10,4.035587455490416
9560,0.05,2.523341346733746,10,4.06603560989475
9561,0.05,0.4202081985868079,10,4.070541422230037
9562,0.05,7.429517790482085,10,4.11960318666752
9563,0.05,1.5002060440605325,10,4.106504327293227
9564,0.05,7.891618087498685,10,4.130223126204371
9565,0.05,5.8599631255374725,10,4.142101655851059
9566,0.05,3.3649801477340358,10,4.118621897320053
9567,0.05,4.04868142577326,10,4.1039113296139424
9568,0.05,4.530434711545514,10,4.082489247203435
9569,0.05,5.487035118901658,10,4.074569494978465
9570,0.05,4.781583426450226,10,4.11034178042505
9571,0.05,7.054391546058767,10,4.099447511126494
9572,0.05,2.4199090597085733,10,4.0748375604492715
9573,0.05,4.781583426450226,10,4.122418641032865
9574,0.05,1.9492682718351824,10,4.0866492021323735
9575,0.05,4.764899494108585,10,4.0791008151096175
9576,0.05,6.253547600223794,10,4.1419400214612745
9577,0.05,3.5723722512160596,10,4.1277788204168395
9578,0.05,4.250582460849865,10,4.146801335751943
9579,0.05,7.429517790482083,10,4.185539278798485
